code_i,code_j,iso3code_i,iso3code_j,year,vflow,mflow,mstock,iso3code_ij,un_region_inter_i,un_region_inter_j,mercosur1,mercosur2,argfmrs,ecuven,braury,can1,can2,FMR_all,FMR_Mercosur,FMR_Mercosur_CAN,code_ij
32,68,ARG,BOL,1995,523292.53,3340.9446,24333.94,ARG_BOL,5,5,0,0,0,0,0,0,0,0,0,0,1
32,68,ARG,BOL,1996,587587.5,2940.6667,25470.326,ARG_BOL,5,5,0,0,0,0,0,0,0,0,0,0,1
32,68,ARG,BOL,1997,699757.69,3516.7688,25931.643,ARG_BOL,5,5,0,0,0,0,0,0,0,0,0,0,1
32,68,ARG,BOL,1998,727586.31,2731.4863,26724.006,ARG_BOL,5,5,0,0,0,0,0,0,0,0,0,0,1
32,68,ARG,BOL,1999,667494.31,4053.849,26936.084,ARG_BOL,5,5,0,0,1,0,0,0,0,1,0,0,1
32,68,ARG,BOL,2000,619709.19,3718.7761,27988.766,ARG_BOL,5,5,0,0,1,0,0,0,0,1,0,0,1
32,68,ARG,BOL,2001,600446.06,5483.807,29839.555,ARG_BOL,5,5,0,0,1,0,0,0,0,1,0,0,1
32,68,ARG,BOL,2002,521082.72,9882.413,31254.406,ARG_BOL,5,5,0,0,1,0,0,0,0,1,0,0,1
32,68,ARG,BOL,2003,474382.5,7254.179,31983.715,ARG_BOL,5,5,0,0,1,0,0,0,0,1,0,0,1
32,68,ARG,BOL,2004,534317.19,6524.3604,32682.613,ARG_BOL,5,5,0,0,1,0,0,0,0,1,0,0,1
32,68,ARG,BOL,2005,594907.0,8128.852,33514.29,ARG_BOL,5,5,0,0,1,0,0,0,0,1,0,0,1
32,68,ARG,BOL,2006,478166.09,6826.5234,34550.91,ARG_BOL,5,5,0,0,1,0,0,0,0,1,0,0,1
32,68,ARG,BOL,2007,618885.13,8485.755,35526.613,ARG_BOL,5,5,0,0,1,0,0,0,0,1,0,0,1
32,68,ARG,BOL,2008,483886.72,6530.8853,36658.6,ARG_BOL,5,5,0,0,1,0,0,0,0,1,0,0,1
32,68,ARG,BOL,2009,655503.31,6335.6187,37265.4,ARG_BOL,5,5,0,1,1,0,0,0,0,1,1,1,1
32,68,ARG,BOL,2010,815240.19,13332.381,38380.035,ARG_BOL,5,5,0,1,1,0,0,0,0,1,1,1,1
32,68,ARG,BOL,2011,825006.0,9836.799,39276.473,ARG_BOL,5,5,0,1,1,0,0,0,0,1,1,1,1
32,68,ARG,BOL,2012,994404.56,8488.492,40171.32,ARG_BOL,5,5,0,1,1,0,0,0,0,1,1,1,1
32,68,ARG,BOL,2013,990374.75,8776.279,41196.78,ARG_BOL,5,5,0,1,1,0,0,0,0,1,1,1,1
32,68,ARG,BOL,2014,1085835.5,8363.9,41866.742,ARG_BOL,5,5,0,1,1,0,0,0,0,1,1,1,1
32,68,ARG,BOL,2015,1140016.3,8818.838,43175.48,ARG_BOL,5,5,0,1,1,0,0,0,0,1,1,1,1
32,68,ARG,BOL,2016,1277388.5,8145.291,43993.324,ARG_BOL,5,5,0,1,1,0,0,0,0,1,1,1,1
32,68,ARG,BOL,2017,1901273.8,9807.297,44963.137,ARG_BOL,5,5,0,1,0,0,0,0,0,1,1,1,1
32,68,ARG,BOL,2018,1931088.8,10266.597,45775.562,ARG_BOL,5,5,0,1,0,0,0,0,0,1,1,1,1
32,68,ARG,BOL,2019,2252389.0,14287.327,46688.06,ARG_BOL,5,5,0,1,0,0,0,0,0,1,1,1,1
32,68,ARG,BOL,2020,648342.69,15045.906,47990.86,ARG_BOL,5,5,0,1,0,0,0,0,0,1,1,1,1
32,68,ARG,BOL,2021,295444.44,16379.332,50715.992,ARG_BOL,5,5,0,1,0,0,0,0,0,1,1,1,1
32,68,ARG,BOL,2022,1492926.3,12450.977,51371.273,ARG_BOL,5,5,0,1,0,0,0,0,0,1,1,1,1
32,76,ARG,BRA,1995,1534096.5,5654.8457,23830.914,ARG_BRA,5,5,0,0,0,0,0,0,0,0,0,0,2
32,76,ARG,BRA,1996,1969219.9,6123.6367,23881.396,ARG_BRA,5,5,0,0,0,0,0,0,0,0,0,0,2
32,76,ARG,BRA,1997,2142941.3,5248.9336,23819.953,ARG_BRA,5,5,0,0,0,0,0,0,0,0,0,0,2
32,76,ARG,BRA,1998,3261118.8,6247.386,24275.846,ARG_BRA,5,5,0,0,0,0,0,0,0,0,0,0,2
32,76,ARG,BRA,1999,3429218.0,5767.1895,24266.135,ARG_BRA,5,5,0,0,0,0,0,0,0,0,0,0,2
32,76,ARG,BRA,2000,3834431.5,6581.1787,25329.027,ARG_BRA,5,5,0,0,0,0,0,0,0,0,0,0,2
32,76,ARG,BRA,2001,3065614.8,7113.7354,25359.752,ARG_BRA,5,5,0,0,0,0,0,0,0,0,0,0,2
32,76,ARG,BRA,2002,1622728.0,8778.918,26250.643,ARG_BRA,5,5,0,0,0,0,0,0,0,0,0,0,2
32,76,ARG,BRA,2003,1814380.0,5907.369,27853.748,ARG_BRA,5,5,0,0,0,0,0,0,0,0,0,0,2
32,76,ARG,BRA,2004,2107557.3,5330.3105,27153.3,ARG_BRA,5,5,0,0,0,0,0,0,0,0,0,0,2
32,76,ARG,BRA,2005,2257117.5,6699.894,27892.17,ARG_BRA,5,5,0,0,0,0,0,0,0,0,0,0,2
32,76,ARG,BRA,2006,2130259.5,5738.8164,27794.143,ARG_BRA,5,5,0,0,1,0,0,0,0,1,0,0,2
32,76,ARG,BRA,2007,2105829.8,6471.4023,27889.96,ARG_BRA,5,5,0,0,1,0,0,0,0,1,0,0,2
32,76,ARG,BRA,2008,2311319.0,10013.351,27918.885,ARG_BRA,5,5,0,0,1,0,0,0,0,1,0,0,2
32,76,ARG,BRA,2009,2722052.0,10101.764,27804.541,ARG_BRA,5,5,1,0,1,0,0,0,0,1,1,1,2
32,76,ARG,BRA,2010,3118262.8,8758.838,29752.354,ARG_BRA,5,5,1,0,1,0,0,0,0,1,1,1,2
32,76,ARG,BRA,2011,3523204.3,8982.833,30014.01,ARG_BRA,5,5,1,0,1,0,0,0,0,1,1,1,2
32,76,ARG,BRA,2012,3684654.3,10045.447,30320.145,ARG_BRA,5,5,1,0,1,0,0,0,0,1,1,1,2
32,76,ARG,BRA,2013,3767216.3,10123.295,30467.615,ARG_BRA,5,5,1,0,1,0,0,0,0,1,1,1,2
32,76,ARG,BRA,2014,3834280.3,13306.72,31664.912,ARG_BRA,5,5,1,0,1,0,0,0,0,1,1,1,2
32,76,ARG,BRA,2015,4524506.5,6735.271,32225.064,ARG_BRA,5,5,1,0,1,0,0,0,0,1,1,1,2
32,76,ARG,BRA,2016,4962876.0,9251.978,32027.531,ARG_BRA,5,5,1,0,1,0,0,0,0,1,1,1,2
32,76,ARG,BRA,2017,5625567.5,9539.805,32314.938,ARG_BRA,5,5,1,0,1,0,0,0,0,1,1,1,2
32,76,ARG,BRA,2018,5375535.0,11825.896,32672.537,ARG_BRA,5,5,1,0,1,0,0,0,0,1,1,1,2
32,76,ARG,BRA,2019,4268292.5,9805.644,33390.53,ARG_BRA,5,5,1,0,1,0,0,0,0,1,1,1,2
32,76,ARG,BRA,2020,2033017.0,10053.254,34520.016,ARG_BRA,5,5,1,0,1,0,0,0,0,1,1,1,2
32,76,ARG,BRA,2021,179982.78,8828.262,35839.094,ARG_BRA,5,5,1,0,1,0,0,0,0,1,1,1,2
32,76,ARG,BRA,2022,2343505.0,8376.666,35712.984,ARG_BRA,5,5,1,0,1,0,0,0,0,1,1,1,2
32,152,ARG,CHL,1995,2040342.5,7033.314,34470.457,ARG_CHL,5,5,0,0,0,0,0,0,0,0,0,0,3
32,152,ARG,CHL,1996,1817365.3,5632.987,37063.3,ARG_CHL,5,5,0,0,0,0,0,0,0,0,0,0,3
32,152,ARG,CHL,1997,1957228.0,4859.466,38711.383,ARG_CHL,5,5,0,0,0,0,0,0,0,0,0,0,3
32,152,ARG,CHL,1998,2107133.0,6623.6987,39787.883,ARG_CHL,5,5,0,0,0,0,0,0,0,0,0,0,3
32,152,ARG,CHL,1999,2085809.9,8284.196,40808.453,ARG_CHL,5,5,0,0,0,0,0,0,0,0,0,0,3
32,152,ARG,CHL,2000,2211627.8,10680.685,42376.336,ARG_CHL,5,5,0,0,0,0,0,0,0,0,0,0,3
32,152,ARG,CHL,2001,2194091.0,11140.871,45250.992,ARG_CHL,5,5,0,0,0,0,0,0,0,0,0,0,3
32,152,ARG,CHL,2002,1367175.6,9809.32,47405.344,ARG_CHL,5,5,0,0,0,0,0,0,0,0,0,0,3
32,152,ARG,CHL,2003,1420275.8,8153.9224,49030.45,ARG_CHL,5,5,0,0,0,0,0,0,0,0,0,0,3
32,152,ARG,CHL,2004,1521659.6,8384.902,49809.617,ARG_CHL,5,5,0,0,0,0,0,0,0,0,0,0,3
32,152,ARG,CHL,2005,1595299.3,8432.682,51060.32,ARG_CHL,5,5,0,0,0,0,0,0,0,0,0,0,3
32,152,ARG,CHL,2006,1786971.0,8373.325,51973.863,ARG_CHL,5,5,0,0,0,0,0,0,0,0,0,0,3
32,152,ARG,CHL,2007,1973584.4,8097.101,53052.54,ARG_CHL,5,5,0,0,0,0,0,0,0,0,0,0,3
32,152,ARG,CHL,2008,2224184.0,10845.667,54042.953,ARG_CHL,5,5,0,0,0,0,0,0,0,0,0,0,3
32,152,ARG,CHL,2009,2544351.8,9547.493,55458.188,ARG_CHL,5,5,0,1,0,0,0,0,0,1,1,1,3
32,152,ARG,CHL,2010,2554693.3,9140.845,56855.715,ARG_CHL,5,5,0,1,0,0,0,0,0,1,1,1,3
32,152,ARG,CHL,2011,2835843.3,12247.2705,57603.566,ARG_CHL,5,5,0,1,0,0,0,0,0,1,1,1,3
32,152,ARG,CHL,2012,3448521.3,14276.396,59847.97,ARG_CHL,5,5,0,1,0,0,0,0,0,1,1,1,3
32,152,ARG,CHL,2013,3413474.0,11361.848,63083.7,ARG_CHL,5,5,0,1,0,0,0,0,0,1,1,1,3
32,152,ARG,CHL,2014,3325722.0,12254.26,65152.72,ARG_CHL,5,5,0,1,0,0,0,0,0,1,1,1,3
32,152,ARG,CHL,2015,4772904.5,12091.207,66983.695,ARG_CHL,5,5,0,1,0,0,0,0,0,1,1,1,3
32,152,ARG,CHL,2016,6942468.5,13114.519,68537.15,ARG_CHL,5,5,0,1,0,0,0,0,0,1,1,1,3
32,152,ARG,CHL,2017,7890016.0,13526.599,69489.53,ARG_CHL,5,5,0,1,0,0,0,0,0,1,1,1,3
32,152,ARG,CHL,2018,5860620.5,14821.253,70771.71,ARG_CHL,5,5,0,1,0,0,0,0,0,1,1,1,3
32,152,ARG,CHL,2019,3584370.3,11943.043,73964.516,ARG_CHL,5,5,0,1,0,0,0,0,0,1,1,1,3
32,152,ARG,CHL,2020,1115346.9,10187.979,78097.49,ARG_CHL,5,5,0,1,0,0,0,0,0,1,1,1,3
32,152,ARG,CHL,2021,67375.984,9914.847,80075.6,ARG_CHL,5,5,0,1,0,0,0,0,0,1,1,1,3
32,152,ARG,CHL,2022,1707581.5,8084.497,79492.734,ARG_CHL,5,5,0,1,0,0,0,0,0,1,1,1,3
32,170,ARG,COL,1995,32012.0,490.18118,843.85297,ARG_COL,5,5,0,0,0,0,0,0,0,0,0,0,4
32,170,ARG,COL,1996,22905.0,534.10376,902.3349,ARG_COL,5,5,0,0,0,0,0,0,0,0,0,0,4
32,170,ARG,COL,1997,21764.0,618.9398,964.6524,ARG_COL,5,5,0,0,0,0,0,0,0,0,0,0,4
32,170,ARG,COL,1998,24036.0,560.4643,1058.0992,ARG_COL,5,5,0,0,0,0,0,0,0,0,0,0,4
32,170,ARG,COL,1999,20429.0,635.3887,1111.6132,ARG_COL,5,5,0,0,0,0,0,0,0,0,0,0,4
32,170,ARG,COL,2000,19354.0,578.15247,1334.8195,ARG_COL,5,5,0,0,0,0,0,0,0,0,0,0,4
32,170,ARG,COL,2001,17759.0,674.3559,1389.8113,ARG_COL,5,5,0,0,0,0,0,0,0,0,0,0,4
32,170,ARG,COL,2002,13667.0,623.88983,1506.2593,ARG_COL,5,5,0,0,0,0,0,0,0,0,0,0,4
32,170,ARG,COL,2003,16028.0,701.5084,1915.1,ARG_COL,5,5,0,0,0,0,0,0,0,0,0,0,4
32,170,ARG,COL,2004,23059.0,863.0563,2004.3645,ARG_COL,5,5,0,0,0,0,0,0,0,0,0,0,4
32,170,ARG,COL,2005,34025.0,885.94727,2169.1025,ARG_COL,5,5,0,0,0,0,0,0,0,0,0,0,4
32,170,ARG,COL,2006,40260.0,1063.499,2406.8237,ARG_COL,5,5,0,0,0,0,0,0,0,0,0,0,4
32,170,ARG,COL,2007,50632.0,1086.3834,2630.4927,ARG_COL,5,5,0,0,0,0,0,0,0,0,0,0,4
32,170,ARG,COL,2008,67111.797,1162.6884,2876.971,ARG_COL,5,5,0,0,0,0,0,0,0,0,0,0,4
32,170,ARG,COL,2009,79763.438,1723.5641,3063.523,ARG_COL,5,5,0,0,0,0,0,0,0,0,0,0,4
32,170,ARG,COL,2010,99338.023,2123.555,3606.9983,ARG_COL,5,5,0,0,0,0,0,0,0,0,0,0,4
32,170,ARG,COL,2011,109982.13,2032.2458,3900.421,ARG_COL,5,5,0,0,0,0,0,0,0,0,0,0,4
32,170,ARG,COL,2012,130294.8,2757.2593,4439.2207,ARG_COL,5,5,0,1,0,0,0,0,0,1,1,1,4
32,170,ARG,COL,2013,150684.67,3067.104,4687.3457,ARG_COL,5,5,0,1,0,0,0,0,0,1,1,1,4
32,170,ARG,COL,2014,147900.05,3487.369,4864.6157,ARG_COL,5,5,0,1,0,0,0,0,0,1,1,1,4
32,170,ARG,COL,2015,156327.3,3110.9937,5254.7,ARG_COL,5,5,0,1,0,0,0,0,0,1,1,1,4
32,170,ARG,COL,2016,167533.14,3175.6167,5333.0854,ARG_COL,5,5,0,1,0,0,0,0,0,1,1,1,4
32,170,ARG,COL,2017,226036.66,3921.606,5595.3696,ARG_COL,5,5,0,1,0,0,0,0,0,1,1,1,4
32,170,ARG,COL,2018,239513.36,3753.4517,5689.9517,ARG_COL,5,5,0,1,0,0,0,0,0,1,1,1,4
32,170,ARG,COL,2019,213347.88,6539.6743,6143.503,ARG_COL,5,5,0,1,0,0,0,0,0,1,1,1,4
32,170,ARG,COL,2020,59276.012,4549.0024,6458.1914,ARG_COL,5,5,0,1,0,0,0,0,0,1,1,1,4
32,170,ARG,COL,2021,38890.18,4272.4272,7006.925,ARG_COL,5,5,0,1,0,0,0,0,0,1,1,1,4
32,170,ARG,COL,2022,122245.44,4324.208,7733.591,ARG_COL,5,5,0,1,0,0,0,0,0,1,1,1,4
32,218,ARG,ECU,1995,8186.0,376.66327,1246.5586,ARG_ECU,5,5,0,0,0,0,0,0,0,0,0,0,5
32,218,ARG,ECU,1996,9435.0,396.25357,1302.3389,ARG_ECU,5,5,0,0,0,0,0,0,0,0,0,0,5
32,218,ARG,ECU,1997,12508.0,505.61636,1335.5885,ARG_ECU,5,5,0,0,0,0,0,0,0,0,0,0,5
32,218,ARG,ECU,1998,10417.0,442.8644,1403.7593,ARG_ECU,5,5,0,0,0,0,0,0,0,0,0,0,5
32,218,ARG,ECU,1999,11528.0,430.22415,1459.3779,ARG_ECU,5,5,0,0,0,0,0,0,0,0,0,0,5
32,218,ARG,ECU,2000,11213.0,463.70157,1379.296,ARG_ECU,5,5,0,0,0,0,0,0,0,0,0,0,5
32,218,ARG,ECU,2001,12631.0,513.0856,1415.4475,ARG_ECU,5,5,0,0,0,0,0,0,0,0,0,0,5
32,218,ARG,ECU,2002,14265.0,610.6218,1486.4819,ARG_ECU,5,5,0,0,0,0,0,0,0,0,0,0,5
32,218,ARG,ECU,2003,15395.0,493.91165,1585.8372,ARG_ECU,5,5,0,0,0,0,0,0,0,0,0,0,5
32,218,ARG,ECU,2004,15354.0,611.17566,1643.2549,ARG_ECU,5,5,0,0,0,0,0,0,0,0,0,0,5
32,218,ARG,ECU,2005,16720.0,667.0564,1716.1171,ARG_ECU,5,5,0,0,0,0,0,0,0,0,0,0,5
32,218,ARG,ECU,2006,16666.0,810.1668,1853.5299,ARG_ECU,5,5,0,0,0,0,0,0,0,0,0,0,5
32,218,ARG,ECU,2007,19226.0,581.7873,2145.1055,ARG_ECU,5,5,0,0,0,0,0,0,0,0,0,0,5
32,218,ARG,ECU,2008,21718.0,658.4475,2197.7134,ARG_ECU,5,5,0,0,0,0,0,0,0,0,0,0,5
32,218,ARG,ECU,2009,22675.0,1389.6329,2284.1453,ARG_ECU,5,5,0,0,0,0,0,0,0,0,0,0,5
32,218,ARG,ECU,2010,30653.0,1020.32166,2490.367,ARG_ECU,5,5,0,0,0,0,0,0,0,0,0,0,5
32,218,ARG,ECU,2011,37465.0,1046.2877,2857.2888,ARG_ECU,5,5,0,0,0,0,0,0,0,0,0,0,5
32,218,ARG,ECU,2012,46199.0,863.58496,3141.3508,ARG_ECU,5,5,0,0,0,0,0,0,0,0,0,0,5
32,218,ARG,ECU,2013,49231.0,921.8158,3174.6406,ARG_ECU,5,5,0,0,0,0,0,0,0,0,0,0,5
32,218,ARG,ECU,2014,56790.0,919.4856,3236.081,ARG_ECU,5,5,0,1,0,0,0,0,0,1,1,1,5
32,218,ARG,ECU,2015,52165.0,721.60596,3341.785,ARG_ECU,5,5,0,1,0,0,0,0,0,1,1,1,5
32,218,ARG,ECU,2016,42359.0,807.78094,3348.744,ARG_ECU,5,5,0,1,0,0,0,0,0,1,1,1,5
32,218,ARG,ECU,2017,42465.0,878.9799,3379.9365,ARG_ECU,5,5,0,1,0,0,0,0,0,1,1,1,5
32,218,ARG,ECU,2018,40504.0,1084.8416,3461.3938,ARG_ECU,5,5,0,1,0,0,0,0,0,1,1,1,5
32,218,ARG,ECU,2019,35806.0,1458.3401,3574.8213,ARG_ECU,5,5,0,1,0,0,0,0,0,1,1,1,5
32,218,ARG,ECU,2020,10111.0,1359.2485,3779.6208,ARG_ECU,5,5,0,1,0,0,0,0,0,1,1,1,5
32,218,ARG,ECU,2021,7123.0,1022.46313,4368.636,ARG_ECU,5,5,0,1,0,0,0,0,0,1,1,1,5
32,218,ARG,ECU,2022,19219.0,2059.38,4432.02,ARG_ECU,5,5,0,1,0,0,0,0,0,1,1,1,5
32,254,ARG,GUF,1995,,10.4502,2.3127925,ARG_GUF,5,5,0,0,0,0,0,0,0,0,0,0,6
32,254,ARG,GUF,1996,,6.183489,4.415122,ARG_GUF,5,5,0,0,0,0,0,0,0,0,0,0,6
32,254,ARG,GUF,1997,,5.7750173,4.8868957,ARG_GUF,5,5,0,0,0,0,0,0,0,0,0,0,6
32,254,ARG,GUF,1998,,6.1805873,5.49529,ARG_GUF,5,5,0,0,0,0,0,0,0,0,0,0,6
32,254,ARG,GUF,1999,,12.04266,6.45573,ARG_GUF,5,5,0,0,0,0,0,0,0,0,0,0,6
32,254,ARG,GUF,2000,,10.843607,10.033287,ARG_GUF,5,5,0,0,0,0,0,0,0,0,0,0,6
32,254,ARG,GUF,2001,,12.646298,13.071138,ARG_GUF,5,5,0,0,0,0,0,0,0,0,0,0,6
32,254,ARG,GUF,2002,,14.593951,15.823822,ARG_GUF,5,5,0,0,0,0,0,0,0,0,0,0,6
32,254,ARG,GUF,2003,,10.546857,20.637352,ARG_GUF,5,5,0,0,0,0,0,0,0,0,0,0,6
32,254,ARG,GUF,2004,,7.7088127,20.84669,ARG_GUF,5,5,0,0,0,0,0,0,0,0,0,0,6
32,254,ARG,GUF,2005,,7.46802,22.197834,ARG_GUF,5,5,0,0,0,0,0,0,0,0,0,0,6
32,254,ARG,GUF,2006,,7.81574,23.243004,ARG_GUF,5,5,0,0,0,0,0,0,0,0,0,0,6
32,254,ARG,GUF,2007,,8.279807,23.995846,ARG_GUF,5,5,0,0,0,0,0,0,0,0,0,0,6
32,254,ARG,GUF,2008,,6.921371,25.499378,ARG_GUF,5,5,0,0,0,0,0,0,0,0,0,0,6
32,254,ARG,GUF,2009,,12.695108,27.121365,ARG_GUF,5,5,0,0,0,0,0,0,0,0,0,0,6
32,254,ARG,GUF,2010,,8.6820135,34.535088,ARG_GUF,5,5,0,0,0,0,0,0,0,0,0,0,6
32,254,ARG,GUF,2011,,7.321894,34.553165,ARG_GUF,5,5,0,0,0,0,0,0,0,0,0,0,6
32,254,ARG,GUF,2012,,10.612785,35.057636,ARG_GUF,5,5,0,0,0,0,0,0,0,0,0,0,6
32,254,ARG,GUF,2013,,8.1754875,40.26638,ARG_GUF,5,5,0,0,0,0,0,0,0,0,0,0,6
32,254,ARG,GUF,2014,,13.3753395,42.997204,ARG_GUF,5,5,0,0,0,0,0,0,0,0,0,0,6
32,254,ARG,GUF,2015,,9.912956,49.30328,ARG_GUF,5,5,0,0,0,0,0,0,0,0,0,0,6
32,254,ARG,GUF,2016,,12.658197,51.268047,ARG_GUF,5,5,0,0,0,0,0,0,0,0,0,0,6
32,254,ARG,GUF,2017,,10.3768215,56.586895,ARG_GUF,5,5,0,0,0,0,0,0,0,0,0,0,6
32,254,ARG,GUF,2018,,14.576962,58.95556,ARG_GUF,5,5,0,0,0,0,0,0,0,0,0,0,6
32,254,ARG,GUF,2019,,12.530183,64.37808,ARG_GUF,5,5,0,0,0,0,0,0,0,0,0,0,6
32,254,ARG,GUF,2020,,7.9452343,68.77603,ARG_GUF,5,5,0,0,0,0,0,0,0,0,0,0,6
32,254,ARG,GUF,2021,,9.747966,69.12091,ARG_GUF,5,5,0,0,0,0,0,0,0,0,0,0,6
32,254,ARG,GUF,2022,,9.695046,71.7047,ARG_GUF,5,5,0,0,0,0,0,0,0,0,0,0,6
32,328,ARG,GUY,1995,71.785515,3.1253147,7.332757,ARG_GUY,5,5,0,0,0,0,0,0,0,0,0,0,7
32,328,ARG,GUY,1996,75.633835,4.5904374,8.391442,ARG_GUY,5,5,0,0,0,0,0,0,0,0,0,0,7
32,328,ARG,GUY,1997,67.923889,8.408494,10.272713,ARG_GUY,5,5,0,0,0,0,0,0,0,0,0,0,7
32,328,ARG,GUY,1998,,4.2264028,15.345815,ARG_GUY,5,5,0,0,0,0,0,0,0,0,0,0,7
32,328,ARG,GUY,1999,,3.5552614,17.185291,ARG_GUY,5,5,0,0,0,0,0,0,0,0,0,0,7
32,328,ARG,GUY,2000,,4.084581,18.422855,ARG_GUY,5,5,0,0,0,0,0,0,0,0,0,0,7
32,328,ARG,GUY,2001,,5.6895585,19.733402,ARG_GUY,5,5,0,0,0,0,0,0,0,0,0,0,7
32,328,ARG,GUY,2002,,5.959984,22.282894,ARG_GUY,5,5,0,0,0,0,0,0,0,0,0,0,7
32,328,ARG,GUY,2003,,5.6901007,25.00998,ARG_GUY,5,5,0,0,0,0,0,0,0,0,0,0,7
32,328,ARG,GUY,2004,,7.3273363,25.352476,ARG_GUY,5,5,0,0,0,0,0,0,0,0,0,0,7
32,328,ARG,GUY,2005,,3.8674402,27.474613,ARG_GUY,5,5,0,0,0,0,0,0,0,0,0,0,7
32,328,ARG,GUY,2006,,8.475438,27.040949,ARG_GUY,5,5,0,0,0,0,0,0,0,0,0,0,7
32,328,ARG,GUY,2007,,7.6588326,30.613834,ARG_GUY,5,5,0,0,0,0,0,0,0,0,0,0,7
32,328,ARG,GUY,2008,,4.3715167,32.954727,ARG_GUY,5,5,0,0,0,0,0,0,0,0,0,0,7
32,328,ARG,GUY,2009,,4.4178114,32.471493,ARG_GUY,5,5,0,0,0,0,0,0,0,0,0,0,7
32,328,ARG,GUY,2010,,11.235295,33.775772,ARG_GUY,5,5,0,0,0,0,0,0,0,0,0,0,7
32,328,ARG,GUY,2011,,5.8774095,39.744164,ARG_GUY,5,5,0,0,0,0,0,0,0,0,0,0,7
32,328,ARG,GUY,2012,163.43193,4.2179484,40.51845,ARG_GUY,5,5,0,0,0,0,0,0,0,0,0,0,7
32,328,ARG,GUY,2013,287.11575,4.2020683,40.66842,ARG_GUY,5,5,0,0,0,0,0,0,0,0,0,0,7
32,328,ARG,GUY,2014,230.29883,4.5078998,40.931915,ARG_GUY,5,5,0,0,0,0,0,0,0,0,0,0,7
32,328,ARG,GUY,2015,448.61386,5.0088325,42.18959,ARG_GUY,5,5,0,0,0,0,0,0,0,0,0,0,7
32,328,ARG,GUY,2016,482.80701,6.2479086,42.323986,ARG_GUY,5,5,0,0,0,0,0,0,0,0,0,0,7
32,328,ARG,GUY,2017,613.10211,6.003152,43.2982,ARG_GUY,5,5,0,0,0,0,0,0,0,0,0,0,7
32,328,ARG,GUY,2018,491.33081,9.723171,43.546486,ARG_GUY,5,5,0,0,0,0,0,0,0,0,0,0,7
32,328,ARG,GUY,2019,470.8577,10.89468,45.18988,ARG_GUY,5,5,0,0,0,0,0,0,0,0,0,0,7
32,328,ARG,GUY,2020,139.54562,11.881601,46.69141,ARG_GUY,5,5,0,0,0,0,0,0,0,0,0,0,7
32,328,ARG,GUY,2021,165.25967,19.30848,51.430164,ARG_GUY,5,5,0,0,0,0,0,0,0,0,0,0,7
32,328,ARG,GUY,2022,316.9985,6.49442,65.2623,ARG_GUY,5,5,0,0,0,0,0,0,0,0,0,0,7
32,600,ARG,PRY,1995,984974.13,5819.839,59063.793,ARG_PRY,5,5,0,0,0,0,0,0,0,0,0,0,8
32,600,ARG,PRY,1996,1022199.6,2835.7656,62023.566,ARG_PRY,5,5,0,0,0,0,0,0,0,0,0,0,8
32,600,ARG,PRY,1997,893025.5,2145.5623,62738.207,ARG_PRY,5,5,0,0,0,0,0,0,0,0,0,0,8
32,600,ARG,PRY,1998,797581.25,3060.2544,62756.305,ARG_PRY,5,5,0,0,0,0,0,0,0,0,0,0,8
32,600,ARG,PRY,1999,712032.75,2923.3655,63696.094,ARG_PRY,5,5,0,0,0,0,0,0,0,0,0,0,8
32,600,ARG,PRY,2000,1381831.1,3236.3975,63914.78,ARG_PRY,5,5,0,0,0,0,0,0,0,0,0,0,8
32,600,ARG,PRY,2001,1194263.1,3960.9666,63926.26,ARG_PRY,5,5,0,0,0,0,0,0,0,0,0,0,8
32,600,ARG,PRY,2002,1129558.1,3441.3203,63903.52,ARG_PRY,5,5,0,0,0,0,0,0,0,0,0,0,8
32,600,ARG,PRY,2003,1241352.6,1991.4888,63123.973,ARG_PRY,5,5,0,0,0,0,0,0,0,0,0,0,8
32,600,ARG,PRY,2004,1371027.6,1738.6294,62380.21,ARG_PRY,5,5,0,0,0,0,0,0,0,0,0,0,8
32,600,ARG,PRY,2005,1446331.0,2018.3492,61103.812,ARG_PRY,5,5,0,0,0,0,0,0,0,0,0,0,8
32,600,ARG,PRY,2006,1351251.5,2291.3015,60178.68,ARG_PRY,5,5,0,0,0,0,0,0,0,0,0,0,8
32,600,ARG,PRY,2007,1287268.1,3607.4626,59030.645,ARG_PRY,5,5,0,0,0,0,0,0,0,0,0,0,8
32,600,ARG,PRY,2008,1360492.6,4395.229,57969.348,ARG_PRY,5,5,0,0,0,0,0,0,0,0,0,0,8
32,600,ARG,PRY,2009,1361804.0,7558.9473,57397.402,ARG_PRY,5,5,1,0,0,0,0,0,0,1,1,1,8
32,600,ARG,PRY,2010,1506615.5,14777.68,57783.31,ARG_PRY,5,5,1,0,0,0,0,0,0,1,1,1,8
32,600,ARG,PRY,2011,1535657.4,13640.462,57462.2,ARG_PRY,5,5,1,0,0,0,0,0,0,1,1,1,8
32,600,ARG,PRY,2012,1738299.9,12183.234,57056.047,ARG_PRY,5,5,1,0,0,0,0,0,0,1,1,1,8
32,600,ARG,PRY,2013,1850915.9,14124.862,57781.504,ARG_PRY,5,5,1,0,0,0,0,0,0,1,1,1,8
32,600,ARG,PRY,2014,2083320.3,16454.752,58706.14,ARG_PRY,5,5,1,0,0,0,0,0,0,1,1,1,8
32,600,ARG,PRY,2015,5392571.5,13507.726,56197.652,ARG_PRY,5,5,1,0,0,0,0,0,0,1,1,1,8
